"","","","","","","January","January","February","February","March","March","April","April","May","May","June","June","July","July","August","August","September","September","October","October","November","November","December","December","Total","Total","","","","","",""
"Romania","9","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","224,676","22.2","16,928","0.9","0","0.0","0","0.0","0","0.0","241,604","23.1","","","US","RO","0406909700",""
"Romania","10","0406909900","C/SB,IMX,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","155,330","20.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","155,330","20.0","","","US","RO","0406909900",""
"Cyprus","1","0406905600","CH,SHMK,IOL,S4GR","2015-2015","MT","0","0.0","0","0.0","187,847","21.0","29,584","3.5","167,223","17.6","130,629","16.0","365,100","40.9","235,246","25.7","70,942","8.7","177,923","19.7","37,771","3.9","42,273","4.3","1,444,538","161.3","12","11","US","CY","0406905600",""
"Cyprus","1","0406905600","CH,SHMK,IOL,S4GR","2016-2016","MT","144,468","15.4","159,824","18.8","159,737","18.4","224,396","26.5","0","0.0","257,124","27.2","69,860","7.7","244,524","26.3","319,234","33.6","112,378","10.4","65,343","6.5","150,537","18.3","1,907,425","209.2","130","181","US","CY","0406905600",""
"Cyprus","1","0406905600","CH,SHMK,IOL,S4GR","2017-2017","MT","0","0.0","107,880","10.9","146,370","19.1","9,608","0.9","386,587","45.6","176,497","16.8","0","0.0","126,495","12.1","97,000","8.5","102,375","9.0","0","0.0","19,247","1.7","1,172,059","124.6","","","US","CY","0406905600",""
"Cyprus","1","0406905600","CH,SHMK,IOL,S4GR","2018-2018","MT","43,542","3.8","492,514","53.6","5,154","0.4","187,413","21.3","293,408","32.2","718,736","80.4","409,101","43.3","235,633","26.1","115,795","11.3","189,909","18.4","71,442","8.8","89,969","8.3","2,852,616","308.0","26","-5","US","CY","0406905600",""
"Cyprus","2","0406305500","CH,SHP MK,P,NGP","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","74,250","13.5","0","0.0","0","0.0","74,250","13.5","","","US","CY","0406305500",""
"Cyprus","2","0406305500","CH,SHP MK,P,NGP","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","65,475","13.5","0","0.0","65,475","13.5","","","US","CY","0406305500",""
"Cyprus","2","0406305500","CH,SHP MK,P,NGP","2018-2018","MT","0","0.0","0","0.0","0","0.0","52,236","13.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","68,966","15.4","121,202","28.7","","","US","CY","0406305500",""
"Cyprus","3","0406905700","CH,PEC,IOL,NS4GR","2015-2015","MT","100,485","10.0","0","0.0","275,308","29.5","104,102","10.7","114,220","12.1","166,180","17.7","249,871","27.9","275,867","29.3","0","0.0","115,847","13.4","96,551","9.6","58,700","6.6","1,557,131","166.8","-39","-32","US","CY","0406905700",""
"Cyprus","3","0406905700","CH,PEC,IOL,NS4GR","2016-2016","MT","0","0.0","237,684","24.8","141,042","14.1","258,605","28.2","0","0.0","130,085","13.4","152,382","18.9","203,319","21.7","139,269","14.8","0","0.0","161,334","20.6","45,663","5.1","1,469,383","161.6","-72","-75","US","CY","0406905700",""
"Cyprus","3","0406905700","CH,PEC,IOL,NS4GR","2017-2017","MT","209,849","26.4","102,158","11.3","372,443","46.3","312,908","35.5","114,678","11.8","518,317","57.9","77,664","7.8","610,365","66.4","124,665","12.6","126,558","13.1","159,957","15.8","134,805","13.5","2,864,367","318.2","-16","-14","US","CY","0406905700",""
"Cyprus","3","0406905700","CH,PEC,IOL,NS4GR","2018-2018","MT","129,996","16.1","0","0.0","295,345","27.3","163,295","14.7","272,496","28.9","190,790","17.8","179,562","16.7","113,139","11.3","118,593","11.9","175,260","17.8","94,380","9.8","66,583","7.0","1,799,439","179.4","-29","-28","US","CY","0406905700",""
"Cyprus","4","0406909900","C/SB,IMX,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","12,834","1.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","16,496","1.8","49,211","6.0","78,541","9.1","198","243","US","CY","0406909900",""
"Cyprus","4","0406909900","C/SB,IMX,OQ","2016-2016","MT","0","0.0","0","0.0","20,055","1.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","85,553","8.1","105,608","10.0","","","US","CY","0406909900",""
"Cyprus","4","0406909900","C/SB,IMX,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","85,380","9.6","0","0.0","109,798","12.3","0","0.0","0","0.0","0","0.0","0","0.0","195,178","21.9","","","US","CY","0406909900",""
"Cyprus","4","0406909900","C/SB,IMX,OQ","2018-2018","MT","83,099","9.6","0","0.0","16,379","1.5","0","0.0","0","0.0","0","0.0","20,785","2.0","9,547","2.0","0","0.0","0","0.0","0","0.0","12,731","2.6","142,541","17.7","","","US","CY","0406909900",""
"Cyprus","5","0406108400","CH,F,OT,>.5%F,QT","2018-2018","MT","93,312","13.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","99,360","13.8","0","0.0","119,232","16.6","0","0.0","0","0.0","0","0.0","311,904","43.3","","","US","CY","0406108400",""
"Cyprus","6","0406108800","OTH CHS","2017-2017","MT","0","0.0","0","0.0","0","0.0","19,264","2.3","0","0.0","10,044","1.1","0","0.0","0","0.0","84,348","11.7","0","0.0","0","0.0","0","0.0","113,656","15.1","","","US","CY","0406108800",""
"Cyprus","6","0406108800","OTH CHS","2018-2018","MT","0","0.0","12,290","1.2","0","0.0","6,145","0.6","0","0.0","0","0.0","0","0.0","0","0.0","12,290","1.2","5,681","0.6","0","0.0","0","0.0","36,406","3.6","","","US","CY","0406108800",""
"Cyprus","7","0406109500","CH,F,OT,>.5%F,OQ","2015-2015","MT","0","0.0","70,659","19.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","63,108","6.7","133,767","26.4","","","US","CY","0406109500",""
"Cyprus","7","0406109500","CH,F,OT,>.5%F,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","73,949","20.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","73,949","20.6","","","US","CY","0406109500",""
"Cyprus","8","0406905900","CH,SHP MK,NESOI","2016-2016","MT","8,857","1.0","0","0.0","69,353","7.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","78,210","8.9","","","US","CY","0406905900",""
"Cyprus","8","0406905900","CH,SHP MK,NESOI","2017-2017","MT","51,370","4.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","51,370","4.2","","","US","CY","0406905900",""
"Cyprus","8","0406905900","CH,SHP MK,NESOI","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,247","0.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,247","0.2","","","US","CY","0406905900",""
"Cyprus","9","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","20,050","2.1","69,332","8.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","89,382","10.4","","","US","CY","0406909500",""
"Cyprus","9","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","36,688","5.0","36,688","5.0","","","US","CY","0406909500",""
"Cyprus","9","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","66,965","8.6","0","0.0","0","0.0","0","0.0","145,949","18.5","212,914","27.2","","","US","CY","0406909500",""
"Cyprus","9","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","70,793","9.0","0","0.0","67,642","8.3","0","0.0","65,439","8.3","156,760","18.7","0","0.0","0","0.0","0","0.0","0","0.0","64,703","8.3","0","0.0","425,337","52.5","","","US","CY","0406909500",""
"Cyprus","10","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,020","1.1","8,020","1.1","","","US","CY","0406909700",""
"Cyprus","10","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","65,873","8.4","0","0.0","0","0.0","0","0.0","62,942","8.3","0","0.0","0","0.0","0","0.0","128,815","16.7","","","US","CY","0406909700",""
"Cyprus","10","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","66,337","8.9","0","0.0","0","0.0","0","0.0","0","0.0","67,290","8.3","0","0.0","133,627","17.3","","","US","CY","0406909700",""
"Colombia","1","0406109500","CH,F,OT,>.5%F,OQ","2015-2015","MT","99,230","16.3","97,682","11.9","98,308","11.8","125,948","19.4","177,319","28.2","179,248","26.7","202,428","29.0","185,378","25.5","192,954","25.8","177,192","26.1","166,040","26.6","171,036","27.9","1,872,763","275.0","3","5","US","CO","0406109500",""
"Colombia","1","0406109500","CH,F,OT,>.5%F,OQ","2016-2016","MT","166,795","27.2","149,627","22.4","184,280","28.5","179,865","29.0","183,463","31.9","207,885","33.3","218,123","32.6","215,591","33.7","228,219","35.5","198,210","29.2","192,129","29.8","130,728","20.8","2,254,915","354.0","-32","-30","US","CO","0406109500",""
"Colombia","1","0406109500","CH,F,OT,>.5%F,OQ","2017-2017","MT","158,224","23.4","132,679","20.6","164,773","25.6","184,023","28.7","145,982","23.9","210,951","35.9","204,437","34.1","216,298","40.9","194,703","34.1","246,737","45.5","173,513","28.3","162,284","28.2","2,194,604","369.3","-6","0","US","CO","0406109500",""
"Colombia","1","0406109500","CH,F,OT,>.5%F,OQ","2018-2018","MT","155,403","25.3","112,008","18.6","179,724","31.4","167,553","28.6","241,558","40.4","224,083","36.6","246,744","32.8","264,876","42.8","185,863","26.4","187,606","33.2","185,843","35.9","184,655","32.5","2,335,916","384.5","-1","-9","US","CO","0406109500",""
"Colombia","2","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","55,440","15.4","36,266","10.1","63,976","17.8","191,722","53.3","111,211","30.9","0","0.0","0","0.0","33,336","9.3","72,720","20.0","37,040","10.3","50,850","13.3","652,561","180.3","37","30","US","CO","0406909700",""
"Colombia","2","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","0","0.0","39,427","11.0","37,001","10.3","57,585","16.0","0","0.0","38,506","10.7","16,560","4.6","0","0.0","21,348","5.9","69,339","19.3","47,538","13.2","27,461","7.6","354,765","98.5","-42","-42","US","CO","0406909700",""
"Colombia","2","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","0","0.0","37,015","9.9","18,432","5.1","24,394","9.4","0","0.0","60,912","21.3","28,170","10.4","0","0.0","11,520","3.2","24,120","6.7","38,138","10.6","72,425","20.1","315,126","96.8","90","90","US","CO","0406909700",""
"Colombia","2","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","17,323","4.8","18,964","8.4","39,223","18.0","50,367","22.7","57,198","23.6","62,118","24.6","24,052","11.1","55,949","23.0","100,232","41.3","125,839","43.6","43,146","14.1","594,411","235.4","-66","-68","US","CO","0406909700",""
"Colombia","3","0406108800","OTH CHS","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,627","0.3","6,848","1.2","0","0.0","10,475","1.5","","","US","CO","0406108800",""
"Estonia","1","0406904600","CH,SW-EM,QT","2015-2015","MT","92,514","19.8","0","0.0","85,363","19.4","155,769","38.0","82,298","18.8","80,518","19.1","0","0.0","82,062","19.3","83,071","19.3","84,990","19.4","85,744","19.9","161,919","39.4","994,248","232.4","89","98","US","EN","0406904600",""
"Estonia","1","0406904600","CH,SW-EM,QT","2016-2016","MT","0","0.0","82,231","19.7","0","0.0","0","0.0","172,995","39.4","85,525","19.7","85,171","19.9","0","0.0","86,935","19.9","75,378","19.5","0","0.0","171,423","40.3","759,658","178.5","","","US","EN","0406904600",""
"Estonia","1","0406904600","CH,SW-EM,QT","2017-2017","MT","85,880","20.0","0","0.0","165,754","40.0","0","0.0","83,195","20.1","87,128","20.1","87,578","20.2","268,125","60.2","91,506","20.0","90,947","19.9","182,221","40.1","93,102","20.1","1,235,436","280.6","-49","-50","US","EN","0406904600",""
"Estonia","1","0406904600","CH,SW-EM,QT","2018-2018","MT","23,351","5.0","0","0.0","0","0.0","96,033","20.1","48,085","10.0","105,476","23.0","0","0.0","208,521","46.0","89,541","20.2","90,774","20.2","150,949","33.7","89,462","20.4","902,192","198.6","-41","-40","US","EN","0406904600",""
"Estonia","2","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","124,432","29.0","65,275","15.8","0","0.0","0","0.0","53,485","13.1","243,192","57.9","","","US","EN","0406909700",""
"Estonia","3","0406901800","CH,ED-GOU,OQ","2018-2018","MT","0","0.0","0","0.0","53,606","12.0","0","0.0","48,488","10.9","0","0.0","0","0.0","32,186","7.5","0","0.0","0","0.0","0","0.0","31,724","7.5","166,004","37.9","","","US","EN","0406901800",""
"Estonia","4","0406307300","CH,PR-MX,E-G,QT","2018-2018","MT","0","0.0","8,951","2.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,951","2.0","","","US","EN","0406307300",""
"Estonia","5","0406901600","CH,ED-GOU,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","77,805","16.8","0","0.0","77,805","16.8","","","US","EN","0406901600",""
"Estonia","5","0406901600","CH,ED-GOU,QT","2018-2018","MT","46,841","10.0","21,364","4.8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","36,004","8.3","69,735","16.7","31,324","7.5","0","0.0","0","0.0","205,268","47.4","","","US","EN","0406901600",""
"Estonia","6","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","84,363","19.9","20,963","4.8","0","0.0","29,667","6.9","0","0.0","134,993","31.7","","","US","EN","0406909500",""
"Estonia","6","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","23,427","5.4","41,554","9.3","44,973","10.1","37,372","8.4","91,462","20.6","118,824","28.0","0","0.0","0","0.0","58,523","13.9","41,227","9.9","30,374","7.3","0","0.0","487,736","112.8","","","US","EN","0406909500",""
"India","1","0406302800","CH,PR,CHDDR,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","114,100","18.4","0","0.0","0","0.0","57,700","9.5","63,200","9.5","63,050","9.6","64,025","9.9","109,900","16.7","57,950","9.5","529,925","83.2","-47","-43","US","IN","0406302800",""
"India","1","0406302800","CH,PR,CHDDR,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","50,550","8.4","36,850","6.0","24,600","3.6","53,300","8.4","67,250","11.3","64,550","10.7","0","0.0","56,000","9.2","0","0.0","353,100","57.6","","","US","IN","0406302800",""
"India","1","0406302800","CH,PR,CHDDR,OQ","2017-2017","MT","116,025","19.1","0","0.0","112,640","18.5","0","0.0","115,275","19.1","114,025","18.8","122,770","19.4","133,338","20.6","0","0.0","63,150","9.9","0","0.0","0","0.0","777,223","125.4","","","US","IN","0406302800",""
"India","1","0406302800","CH,PR,CHDDR,OQ","2018-2018","MT","0","0.0","64,400","9.2","62,200","8.9","38,438","5.7","62,200","8.9","48,415","7.2","67,300","9.8","164,090","24.4","99,530","15.5","0","0.0","41,649","6.6","110,953","18.5","759,175","114.8","166","183","US","IN","0406302800",""
"India","2","0406909900","C/SB,IMX,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","5,738","0.4","5,420","2.7","0","0.0","0","0.0","0","0.0","11,158","3.1","","","US","IN","0406909900",""
"India","2","0406909900","C/SB,IMX,OQ","2016-2016","MT","0","0.0","5,065","5.7","0","0.0","0","0.0","0","0.0","2,503","0.8","18,150","4.7","32,095","6.0","3,628","1.0","9,732","2.5","0","0.0","5,145","1.3","76,318","22.0","","","US","IN","0406909900",""
"India","2","0406909900","C/SB,IMX,OQ","2017-2017","MT","7,725","2.0","3,873","2.0","6,097","1.6","2,605","0.7","7,235","2.1","14,570","3.8","3,689","0.9","39,226","9.6","14,476","3.4","5,322","1.3","24,166","5.4","88,696","14.8","217,680","47.7","267","172","US","IN","0406909900",""
"India","2","0406909900","C/SB,IMX,OQ","2018-2018","MT","10,048","2.4","16,814","4.5","14,462","3.6","39,533","9.4","96,556","18.6","12,861","3.0","96,767","19.3","28,760","7.5","57,707","12.5","53,352","12.8","15,989","7.0","23,485","6.1","466,334","106.6","47","-12","US","IN","0406909900",""
"India","3","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","33,299","6.3","25,056","4.7","14,424","2.7","0","0.0","5,824","1.1","0","0.0","11,984","2.2","0","0.0","90,587","17.1","","","US","IN","0406909700",""
"India","3","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","15,699","2.9","30,858","5.7","0","0.0","0","0.0","37,909","7.4","43,299","8.1","0","0.0","33,983","6.4","0","0.0","12,134","2.3","8,902","1.7","21,982","4.1","204,766","38.5","147","147","US","IN","0406909700",""
"India","3","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","0","0.0","31,238","5.8","11,141","2.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,140","0.4","26,124","5.4","27,075","5.1","0","0.0","97,718","18.8","","","US","IN","0406909700",""
"India","3","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","3,099","0.6","4,648","0.9","0","0.0","0","0.0","0","0.0","0","0.0","7,964","1.4","14,112","3.6","24,465","5.5","13,069","3.3","10,877","2.0","78,234","17.3","-17","-41","US","IN","0406909700",""
"India","4","0406107800","CH,F,OT,<.5%F,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,104","2.0","0","0.0","9,104","2.0","","","US","IN","0406107800",""
"India","5","0406109500","CH,F,OT,>.5%F,OQ","2017-2017","MT","0","0.0","8,971","1.7","5,168","1.0","5,607","1.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","19,746","3.7","","","US","IN","0406109500",""
"India","5","0406109500","CH,F,OT,>.5%F,OQ","2018-2018","MT","0","0.0","0","0.0","26,533","6.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","37,785","8.4","0","0.0","0","0.0","64,318","15.0","","","US","IN","0406109500",""
"India","6","0406302400","CH,PR,CHDDR,QT","2015-2015","MT","0","0.0","0","0.0","113,650","18.4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","113,650","18.4","","","US","IN","0406302400",""
"India","6","0406302400","CH,PR,CHDDR,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","96,397","14.1","96,397","14.1","","","US","IN","0406302400",""
"India","7","0406309100","CH,PR-MX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","31,987","6.5","0","0.0","0","0.0","31,987","6.5","","","US","IN","0406309100",""
"India","7","0406309100","CH,PR-MX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","23,400","3.7","0","0.0","23,400","3.7","","","US","IN","0406309100",""
"India","8","0406309500","CH,PR-MX,NES","2016-2016","MT","0","0.0","0","0.0","14,112","2.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","14,112","2.9","","","US","IN","0406309500",""
"India","8","0406309500","CH,PR-MX,NES","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","25,872","5.3","0","0.0","0","0.0","0","0.0","0","0.0","25,872","5.3","","","US","IN","0406309500",""
"India","8","0406309500","CH,PR-MX,NES","2018-2018","MT","0","0.0","0","0.0","0","0.0","39,229","9.0","4,704","1.2","0","0.0","0","0.0","0","0.0","12,889","3.3","5,927","1.2","0","0.0","0","0.0","62,749","14.7","","","US","IN","0406309500",""
"India","9","0406905600","CH,SHMK,IOL,S4GR","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","29,485","13.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","29,485","13.2","","","US","IN","0406905600",""
